name,date,value
SSR RSI Smoothed,2022-11-08,59.96940941996443
SSR RSI Smoothed,2022-11-09,59.030367921418765
SSR RSI Smoothed,2022-11-10,58.503077393143656
SSR RSI Smoothed,2022-11-11,57.910306499483184
SSR RSI Smoothed,2022-11-12,57.317005739265085
SSR RSI Smoothed,2022-11-13,56.697164079359794
SSR RSI Smoothed,2022-11-14,56.173120228620924
SSR RSI Smoothed,2022-11-15,55.72801204581985
SSR RSI Smoothed,2022-11-16,55.28115795442533
SSR RSI Smoothed,2022-11-17,54.880350750969
SSR RSI Smoothed,2022-11-18,54.50135032298644
SSR RSI Smoothed,2022-11-19,54.16136008019685
SSR RSI Smoothed,2022-11-20,53.75380105475705
SSR RSI Smoothed,2022-11-21,53.28925096795042
SSR RSI Smoothed,2022-11-22,52.97399788880238
SSR RSI Smoothed,2022-11-23,52.79483651963581
SSR RSI Smoothed,2022-11-24,52.62776240328916
SSR RSI Smoothed,2022-11-25,52.474518915836875
SSR RSI Smoothed,2022-11-26,52.311473592685424
SSR RSI Smoothed,2022-11-27,52.15940379615551
SSR RSI Smoothed,2022-11-28,51.97616016431381
SSR RSI Smoothed,2022-11-29,51.91556055293648
SSR RSI Smoothed,2022-11-30,52.101794040937726
SSR RSI Smoothed,2022-12-01,52.23121361283465
SSR RSI Smoothed,2022-12-02,52.39804853811766
SSR RSI Smoothed,2022-12-03,52.50547918499485
SSR RSI Smoothed,2022-12-04,52.68689984337636
SSR RSI Smoothed,2022-12-05,52.8318498422356
SSR RSI Smoothed,2022-12-06,53.03166476612954
SSR RSI Smoothed,2022-12-07,53.147343896726724
SSR RSI Smoothed,2022-12-08,53.404839163001526
SSR RSI Smoothed,2022-12-09,53.62792717790639
SSR RSI Smoothed,2022-12-10,53.85341794504925
SSR RSI Smoothed,2022-12-11,54.07675164299983
SSR RSI Smoothed,2022-12-12,54.36096092452815
SSR RSI Smoothed,2022-12-13,54.8404954205671
SSR RSI Smoothed,2022-12-14,55.336214505028664
SSR RSI Smoothed,2022-12-15,55.55900631121135
SSR RSI Smoothed,2022-12-16,55.48037162065378
SSR RSI Smoothed,2022-12-17,55.48066894874135
SSR RSI Smoothed,2022-12-18,55.496114939710594
SSR RSI Smoothed,2022-12-19,55.39203020720143
SSR RSI Smoothed,2022-12-20,55.49892175121096
SSR RSI Smoothed,2022-12-21,55.585898411533336
SSR RSI Smoothed,2022-12-22,55.697189645982974
SSR RSI Smoothed,2022-12-23,55.83048123355446
SSR RSI Smoothed,2022-12-24,55.99942462426822
SSR RSI Smoothed,2022-12-25,56.17719742540242
SSR RSI Smoothed,2022-12-26,56.39218211576873
SSR RSI Smoothed,2022-12-27,56.53337571703536
SSR RSI Smoothed,2022-12-28,56.58476382297982
SSR RSI Smoothed,2022-12-29,56.70567417468631
SSR RSI Smoothed,2022-12-30,56.80822943622542
SSR RSI Smoothed,2022-12-31,56.876652248646806
SSR RSI Smoothed,2023-01-01,56.99353058794244
SSR RSI Smoothed,2023-01-02,57.15649066543978
SSR RSI Smoothed,2023-01-03,57.33244072577019
SSR RSI Smoothed,2023-01-04,57.59744848527999
SSR RSI Smoothed,2023-01-05,57.863110085961736
SSR RSI Smoothed,2023-01-06,58.218800776507955
SSR RSI Smoothed,2023-01-07,58.551894920013645
SSR RSI Smoothed,2023-01-08,58.93586572305465
SSR RSI Smoothed,2023-01-09,59.3795819316248
SSR RSI Smoothed,2023-01-10,59.90963671780885
SSR RSI Smoothed,2023-01-11,60.54010985011156
SSR RSI Smoothed,2023-01-12,61.33067580123024
SSR RSI Smoothed,2023-01-13,62.193391555245576
SSR RSI Smoothed,2023-01-14,63.09269673057919
SSR RSI Smoothed,2023-01-15,63.87512440250457
SSR RSI Smoothed,2023-01-16,64.65477908685202
SSR RSI Smoothed,2023-01-17,65.41584823033546
SSR RSI Smoothed,2023-01-18,65.89616962890584
SSR RSI Smoothed,2023-01-19,66.40429792554136
SSR RSI Smoothed,2023-01-20,67.03122589731787
SSR RSI Smoothed,2023-01-21,67.64706613188852
SSR RSI Smoothed,2023-01-22,68.21748554893945
SSR RSI Smoothed,2023-01-23,68.79012189392874
SSR RSI Smoothed,2023-01-24,69.19783571698085
SSR RSI Smoothed,2023-01-25,69.64070751309221
SSR RSI Smoothed,2023-01-26,70.00278761989343
SSR RSI Smoothed,2023-01-27,70.36626368195606
SSR RSI Smoothed,2023-01-28,70.66658819124066
SSR RSI Smoothed,2023-01-29,71.04813656968099
SSR RSI Smoothed,2023-01-30,70.99586844402499
SSR RSI Smoothed,2023-01-31,70.9974075074492
SSR RSI Smoothed,2023-02-01,71.09010780449088
SSR RSI Smoothed,2023-02-02,71.07378409587885
SSR RSI Smoothed,2023-02-03,71.03954922891238
SSR RSI Smoothed,2023-02-04,70.96315665636759
SSR RSI Smoothed,2023-02-05,70.72049108562008
SSR RSI Smoothed,2023-02-06,70.42019938515128
SSR RSI Smoothed,2023-02-07,70.3268935736175
SSR RSI Smoothed,2023-02-08,70.12240899763344
SSR RSI Smoothed,2023-02-09,69.56930785534338
SSR RSI Smoothed,2023-02-10,68.98286782962889
SSR RSI Smoothed,2023-02-11,68.47985760804553
SSR RSI Smoothed,2023-02-12,67.96849367932569
SSR RSI Smoothed,2023-02-13,67.40618682581943
SSR RSI Smoothed,2023-02-14,67.00435008144456
SSR RSI Smoothed,2023-02-15,67.04421956055984
SSR RSI Smoothed,2023-02-16,66.93308061973276
SSR RSI Smoothed,2023-02-17,66.95218951808525
SSR RSI Smoothed,2023-02-18,66.97502759618148
SSR RSI Smoothed,2023-02-19,66.90924731647021
SSR RSI Smoothed,2023-02-20,66.91855118195829
SSR RSI Smoothed,2023-02-21,66.81275817253925
SSR RSI Smoothed,2023-02-22,66.61413960623327
SSR RSI Smoothed,2023-02-23,66.35671425696788
SSR RSI Smoothed,2023-02-24,65.92221051765692
SSR RSI Smoothed,2023-02-25,65.49053693127821
SSR RSI Smoothed,2023-02-26,65.16383483537389
SSR RSI Smoothed,2023-02-27,64.85090138555243
SSR RSI Smoothed,2023-02-28,64.45147461155501
SSR RSI Smoothed,2023-03-01,64.18988861322485
SSR RSI Smoothed,2023-03-02,63.88436367068246
SSR RSI Smoothed,2023-03-03,63.303470939635154
SSR RSI Smoothed,2023-03-04,62.66145786105439
SSR RSI Smoothed,2023-03-05,62.064800646330305
SSR RSI Smoothed,2023-03-06,61.50970137627063
SSR RSI Smoothed,2023-03-07,60.922537387027944
SSR RSI Smoothed,2023-03-08,60.24193810172896
SSR RSI Smoothed,2023-03-09,59.34751948662146
SSR RSI Smoothed,2023-03-10,58.49040677447523
SSR RSI Smoothed,2023-03-11,57.85483589891633
SSR RSI Smoothed,2023-03-12,57.63382450230056
SSR RSI Smoothed,2023-03-13,57.797592381831585
SSR RSI Smoothed,2023-03-14,58.002117610598745
SSR RSI Smoothed,2023-03-15,58.14678090349176
SSR RSI Smoothed,2023-03-16,58.35543850378113
SSR RSI Smoothed,2023-03-17,58.8082802900823
SSR RSI Smoothed,2023-03-18,59.132815958727186
SSR RSI Smoothed,2023-03-19,59.54429623237149
SSR RSI Smoothed,2023-03-20,59.84488124307016
SSR RSI Smoothed,2023-03-21,60.14346372462381
SSR RSI Smoothed,2023-03-22,60.26871405191847
SSR RSI Smoothed,2023-03-23,60.48094000850536
SSR RSI Smoothed,2023-03-24,60.476633383592684
SSR RSI Smoothed,2023-03-25,60.46413994008911
SSR RSI Smoothed,2023-03-26,60.51312850832442
SSR RSI Smoothed,2023-03-27,60.406281810565524
SSR RSI Smoothed,2023-03-28,60.321482825547086
SSR RSI Smoothed,2023-03-29,60.378892648282964
SSR RSI Smoothed,2023-03-30,60.369225145319675
SSR RSI Smoothed,2023-03-31,60.42662572038567
SSR RSI Smoothed,2023-04-01,60.46184298295294
SSR RSI Smoothed,2023-04-02,60.40890694063297
SSR RSI Smoothed,2023-04-03,60.27691907397124
SSR RSI Smoothed,2023-04-04,60.184228584193185
SSR RSI Smoothed,2023-04-05,60.10101953135502
SSR RSI Smoothed,2023-04-06,59.96690222733049
SSR RSI Smoothed,2023-04-07,59.79544890900256
SSR RSI Smoothed,2023-04-08,59.6159497392451
SSR RSI Smoothed,2023-04-09,59.509459941787135
SSR RSI Smoothed,2023-04-10,59.64641277331915
SSR RSI Smoothed,2023-04-11,59.84967006819243
SSR RSI Smoothed,2023-04-12,59.95057541353703
SSR RSI Smoothed,2023-04-13,60.11200682919918
SSR RSI Smoothed,2023-04-14,60.20031605441444
SSR RSI Smoothed,2023-04-15,60.22309746973499
SSR RSI Smoothed,2023-04-16,60.209036915691634
SSR RSI Smoothed,2023-04-17,59.95911496669189
SSR RSI Smoothed,2023-04-18,59.89455798825009
SSR RSI Smoothed,2023-04-19,59.49113123518408
SSR RSI Smoothed,2023-04-20,58.9689283916389
SSR RSI Smoothed,2023-04-21,58.33012037658972
SSR RSI Smoothed,2023-04-22,57.81317845494784
SSR RSI Smoothed,2023-04-23,57.26983382358232
SSR RSI Smoothed,2023-04-24,56.72400771758178
SSR RSI Smoothed,2023-04-25,56.360664979748925
SSR RSI Smoothed,2023-04-26,56.010423455968514
SSR RSI Smoothed,2023-04-27,55.88628694195624
SSR RSI Smoothed,2023-04-28,55.735235950745285
SSR RSI Smoothed,2023-04-29,55.544181705248015
SSR RSI Smoothed,2023-04-30,55.37093415625813
SSR RSI Smoothed,2023-05-01,54.95715121840265
SSR RSI Smoothed,2023-05-02,54.675273137241135
SSR RSI Smoothed,2023-05-03,54.47022871144085
SSR RSI Smoothed,2023-05-04,54.221790656153345
SSR RSI Smoothed,2023-05-05,54.10443490897849
SSR RSI Smoothed,2023-05-06,53.84709384661794
SSR RSI Smoothed,2023-05-07,53.55739086373359
SSR RSI Smoothed,2023-05-08,53.07114684462916
SSR RSI Smoothed,2023-05-09,52.5836138511462
SSR RSI Smoothed,2023-05-10,52.10355293683602
SSR RSI Smoothed,2023-05-11,51.54134275931897
SSR RSI Smoothed,2023-05-12,50.96262808191669
SSR RSI Smoothed,2023-05-13,50.40440845056347
SSR RSI Smoothed,2023-05-14,49.8710667447777
SSR RSI Smoothed,2023-05-15,49.45425167224342
SSR RSI Smoothed,2023-05-16,49.008135118774106
SSR RSI Smoothed,2023-05-17,48.69649596173185
SSR RSI Smoothed,2023-05-18,48.275660372246875
SSR RSI Smoothed,2023-05-19,47.87273918572131
SSR RSI Smoothed,2023-05-20,47.53812677262579
SSR RSI Smoothed,2023-05-21,47.13808476347183
SSR RSI Smoothed,2023-05-22,46.772230041353694
SSR RSI Smoothed,2023-05-23,46.55617436422991
SSR RSI Smoothed,2023-05-24,46.16455559132795
SSR RSI Smoothed,2023-05-25,45.82510515213436
SSR RSI Smoothed,2023-05-26,45.56449149748262
SSR RSI Smoothed,2023-05-27,45.33932314278874
SSR RSI Smoothed,2023-05-28,45.493755294239435
SSR RSI Smoothed,2023-05-29,45.53754408096845
SSR RSI Smoothed,2023-05-30,45.55052811099724
SSR RSI Smoothed,2023-05-31,45.43201742523426
SSR RSI Smoothed,2023-06-01,45.21352708157642
SSR RSI Smoothed,2023-06-02,45.11759163797952
SSR RSI Smoothed,2023-06-03,44.967997196476254
SSR RSI Smoothed,2023-06-04,44.82324609721768
SSR RSI Smoothed,2023-06-05,44.41534813920858
SSR RSI Smoothed,2023-06-06,44.41901646517913
SSR RSI Smoothed,2023-06-07,44.2700466123842
SSR RSI Smoothed,2023-06-08,44.159178038085045
SSR RSI Smoothed,2023-06-09,44.03730020096863
SSR RSI Smoothed,2023-06-10,43.80325239984866
SSR RSI Smoothed,2023-06-11,43.57115502053817
SSR RSI Smoothed,2023-06-12,43.306753718369876
SSR RSI Smoothed,2023-06-13,43.041088518297464
SSR RSI Smoothed,2023-06-14,42.6570647489054
SSR RSI Smoothed,2023-06-15,42.398904342449136
SSR RSI Smoothed,2023-06-16,42.276822836581935
SSR RSI Smoothed,2023-06-17,42.192641831937145
SSR RSI Smoothed,2023-06-18,42.06625599971333
SSR RSI Smoothed,2023-06-19,42.04909101137387
SSR RSI Smoothed,2023-06-20,42.38295647708184
SSR RSI Smoothed,2023-06-21,43.096885612360445
SSR RSI Smoothed,2023-06-22,43.731467957193445
SSR RSI Smoothed,2023-06-23,44.42201573189773
SSR RSI Smoothed,2023-06-24,45.043148825216896
SSR RSI Smoothed,2023-06-25,45.59836050178001
SSR RSI Smoothed,2023-06-26,46.065753171176226
SSR RSI Smoothed,2023-06-27,46.57536595575019
SSR RSI Smoothed,2023-06-28,46.90913216824978
SSR RSI Smoothed,2023-06-29,47.2878819113372
SSR RSI Smoothed,2023-06-30,47.67066350524936
SSR RSI Smoothed,2023-07-01,48.040392883114855
SSR RSI Smoothed,2023-07-02,48.37326753416088
SSR RSI Smoothed,2023-07-03,48.76952525164566
SSR RSI Smoothed,2023-07-04,49.013849512154444
SSR RSI Smoothed,2023-07-05,49.14125013870787
SSR RSI Smoothed,2023-07-06,49.11912968831506
SSR RSI Smoothed,2023-07-07,49.16246427366031
SSR RSI Smoothed,2023-07-08,49.161485937259116
SSR RSI Smoothed,2023-07-09,49.10866836272698
SSR RSI Smoothed,2023-07-10,49.10470286616733
SSR RSI Smoothed,2023-07-11,49.140198483965115
SSR RSI Smoothed,2023-07-12,49.01513666598572
SSR RSI Smoothed,2023-07-13,49.1451773094267
SSR RSI Smoothed,2023-07-14,48.98998892153319
SSR RSI Smoothed,2023-07-15,48.815817472842824
SSR RSI Smoothed,2023-07-16,48.61776795697011
SSR RSI Smoothed,2023-07-17,48.395139634435004
SSR RSI Smoothed,2023-07-18,48.1016965165461
SSR RSI Smoothed,2023-07-19,47.8196792292989
SSR RSI Smoothed,2023-07-20,47.51027659986371
SSR RSI Smoothed,2023-07-21,47.233692044788675
SSR RSI Smoothed,2023-07-22,46.89894644391587
SSR RSI Smoothed,2023-07-23,46.674146103641284
SSR RSI Smoothed,2023-07-24,46.25589738885978
SSR RSI Smoothed,2023-07-25,45.84721157302751
SSR RSI Smoothed,2023-07-26,45.486342378514564
SSR RSI Smoothed,2023-07-27,45.08845566827344
SSR RSI Smoothed,2023-07-28,44.72455139366291
SSR RSI Smoothed,2023-07-29,44.36183245342565
SSR RSI Smoothed,2023-07-30,43.96795308702391
SSR RSI Smoothed,2023-07-31,43.56346205995733
SSR RSI Smoothed,2023-08-01,43.319647065173385
SSR RSI Smoothed,2023-08-02,42.985149247858274
SSR RSI Smoothed,2023-08-03,42.670057106509184
SSR RSI Smoothed,2023-08-04,42.32146192989202
SSR RSI Smoothed,2023-08-05,41.966201041997884
SSR RSI Smoothed,2023-08-06,41.60290036839869
SSR RSI Smoothed,2023-08-07,41.27773713118828
SSR RSI Smoothed,2023-08-08,41.2801781432957
SSR RSI Smoothed,2023-08-09,41.19094633777023
SSR RSI Smoothed,2023-08-10,41.04665040712066
SSR RSI Smoothed,2023-08-11,40.88394289836168
SSR RSI Smoothed,2023-08-12,40.70757544068142
SSR RSI Smoothed,2023-08-13,40.470589418461664
SSR RSI Smoothed,2023-08-14,40.32318802782063
SSR RSI Smoothed,2023-08-15,40.07543125652364
SSR RSI Smoothed,2023-08-16,39.70029940444965
SSR RSI Smoothed,2023-08-17,39.005087372346814
SSR RSI Smoothed,2023-08-18,38.27858900830471
SSR RSI Smoothed,2023-08-19,37.582627852209484
SSR RSI Smoothed,2023-08-20,36.93687650392485
SSR RSI Smoothed,2023-08-21,36.302175051856224
SSR RSI Smoothed,2023-08-22,35.75228757460662
SSR RSI Smoothed,2023-08-23,35.464919886469474
SSR RSI Smoothed,2023-08-24,35.12923317153809
SSR RSI Smoothed,2023-08-25,34.78283849762856
SSR RSI Smoothed,2023-08-26,34.43361505617586
SSR RSI Smoothed,2023-08-27,34.12269015789669
SSR RSI Smoothed,2023-08-28,33.81877431836204
SSR RSI Smoothed,2023-08-29,34.23032128179716
SSR RSI Smoothed,2023-08-30,34.51394544610552
SSR RSI Smoothed,2023-08-31,34.48910039520538
SSR RSI Smoothed,2023-09-01,34.43858940116785
SSR RSI Smoothed,2023-09-02,34.40274944315574
SSR RSI Smoothed,2023-09-03,34.39376652755803
SSR RSI Smoothed,2023-09-04,34.351515373262515
SSR RSI Smoothed,2023-09-05,34.32479759622363
SSR RSI Smoothed,2023-09-06,34.28951047442453
SSR RSI Smoothed,2023-09-07,34.47186196933089
SSR RSI Smoothed,2023-09-08,34.55406907378275
SSR RSI Smoothed,2023-09-09,34.62427933778551
SSR RSI Smoothed,2023-09-10,34.66632671071152
SSR RSI Smoothed,2023-09-11,34.53941969947894
SSR RSI Smoothed,2023-09-12,34.7117511559815
SSR RSI Smoothed,2023-09-13,35.005110723014035
SSR RSI Smoothed,2023-09-14,35.39921720676277
SSR RSI Smoothed,2023-09-15,35.81561986963004
SSR RSI Smoothed,2023-09-16,36.16630172160218
SSR RSI Smoothed,2023-09-17,36.47857569334969
SSR RSI Smoothed,2023-09-18,36.880396111675175
SSR RSI Smoothed,2023-09-19,37.3435252204493
SSR RSI Smoothed,2023-09-20,37.755966267767384
SSR RSI Smoothed,2023-09-21,37.95531257641622
SSR RSI Smoothed,2023-09-22,38.14504994473235
SSR RSI Smoothed,2023-09-23,38.31396650800457
SSR RSI Smoothed,2023-09-24,38.36326085362675
SSR RSI Smoothed,2023-09-25,38.411211316812114
SSR RSI Smoothed,2023-09-26,38.41786735970899
SSR RSI Smoothed,2023-09-27,38.501802362270006
SSR RSI Smoothed,2023-09-28,38.89102618432654
SSR RSI Smoothed,2023-09-29,39.24219679053059
SSR RSI Smoothed,2023-09-30,39.59555070517604
SSR RSI Smoothed,2023-10-01,40.279881213254185
SSR RSI Smoothed,2023-10-02,40.74508530093822
SSR RSI Smoothed,2023-10-03,41.1573740846596
SSR RSI Smoothed,2023-10-04,41.679467750723866
SSR RSI Smoothed,2023-10-05,42.024444478472226
SSR RSI Smoothed,2023-10-06,42.502385404369925
SSR RSI Smoothed,2023-10-07,42.96915297709344
SSR RSI Smoothed,2023-10-08,43.39678578853033
SSR RSI Smoothed,2023-10-09,43.658899855756225
SSR RSI Smoothed,2023-10-10,43.85350656157519
SSR RSI Smoothed,2023-10-11,43.831687660687734
SSR RSI Smoothed,2023-10-12,43.7883787488923
SSR RSI Smoothed,2023-10-13,43.794044166679875
SSR RSI Smoothed,2023-10-14,43.80047914117184
SSR RSI Smoothed,2023-10-15,43.929841165347455
SSR RSI Smoothed,2023-10-16,44.51386379167577
SSR RSI Smoothed,2023-10-17,45.03567865288988
SSR RSI Smoothed,2023-10-18,45.49154528786347
SSR RSI Smoothed,2023-10-19,45.953255708235794
SSR RSI Smoothed,2023-10-20,46.64840919150408
SSR RSI Smoothed,2023-10-21,47.360918736852426
SSR RSI Smoothed,2023-10-22,48.06154503711595
SSR RSI Smoothed,2023-10-23,49.10146805620791
SSR RSI Smoothed,2023-10-24,50.17487296817475
SSR RSI Smoothed,2023-10-25,51.24648204150668
SSR RSI Smoothed,2023-10-26,52.16745073774935
SSR RSI Smoothed,2023-10-27,52.962429604556746
SSR RSI Smoothed,2023-10-28,53.748286634003904
SSR RSI Smoothed,2023-10-29,54.54927373086072
SSR RSI Smoothed,2023-10-30,55.29973016394939
SSR RSI Smoothed,2023-10-31,56.04430172679529
SSR RSI Smoothed,2023-11-01,56.834710388615264
SSR RSI Smoothed,2023-11-02,57.41259326006684
SSR RSI Smoothed,2023-11-03,57.78974668312917
SSR RSI Smoothed,2023-11-04,58.199097150101316
SSR RSI Smoothed,2023-11-05,58.57909301504198
SSR RSI Smoothed,2023-11-06,58.912736279082274
SSR RSI Smoothed,2023-11-07,59.29360396737499
SSR RSI Smoothed,2023-11-08,59.716264607246444
SSR RSI Smoothed,2023-11-09,60.19653001439932
SSR RSI Smoothed,2023-11-10,60.69874117897769
SSR RSI Smoothed,2023-11-11,60.99858148089667
SSR RSI Smoothed,2023-11-12,61.290153163669835
SSR RSI Smoothed,2023-11-13,61.38468281475442
SSR RSI Smoothed,2023-11-14,61.18011067929524
SSR RSI Smoothed,2023-11-15,61.34821216111965
SSR RSI Smoothed,2023-11-16,61.12703939100545
SSR RSI Smoothed,2023-11-17,60.95732946747019
SSR RSI Smoothed,2023-11-18,60.77957322318783
SSR RSI Smoothed,2023-11-19,60.731895761201905
SSR RSI Smoothed,2023-11-20,60.6823838571668
SSR RSI Smoothed,2023-11-21,60.33874205820406
SSR RSI Smoothed,2023-11-22,60.1690777913403
SSR RSI Smoothed,2023-11-23,59.978743358698374
SSR RSI Smoothed,2023-11-24,59.839049955330694
SSR RSI Smoothed,2023-11-25,59.704124274817865
SSR RSI Smoothed,2023-11-26,59.49401733524911
SSR RSI Smoothed,2023-11-27,59.176058758400195
SSR RSI Smoothed,2023-11-28,58.97060053487649
SSR RSI Smoothed,2023-11-29,58.771283245918774
SSR RSI Smoothed,2023-11-30,58.52986795398516
SSR RSI Smoothed,2023-12-01,58.47408892077887
SSR RSI Smoothed,2023-12-02,58.53661002559502
SSR RSI Smoothed,2023-12-03,58.66475590407698
SSR RSI Smoothed,2023-12-04,59.021885608025265
SSR RSI Smoothed,2023-12-05,59.54050911578731
SSR RSI Smoothed,2023-12-06,59.946071950222866
SSR RSI Smoothed,2023-12-07,60.21137171113464
SSR RSI Smoothed,2023-12-08,60.53859452035216
SSR RSI Smoothed,2023-12-09,60.72837166423731
SSR RSI Smoothed,2023-12-10,60.886804049853104
SSR RSI Smoothed,2023-12-11,60.56683709764538
SSR RSI Smoothed,2023-12-12,60.28569716555789
SSR RSI Smoothed,2023-12-13,60.180234451117634
SSR RSI Smoothed,2023-12-14,60.067652948831594
SSR RSI Smoothed,2023-12-15,59.78778654718223
SSR RSI Smoothed,2023-12-16,59.530609272205275
SSR RSI Smoothed,2023-12-17,59.16237784068699
SSR RSI Smoothed,2023-12-18,58.95759290183715
SSR RSI Smoothed,2023-12-19,58.69794701966024
SSR RSI Smoothed,2023-12-20,58.599286071572614
SSR RSI Smoothed,2023-12-21,58.52740649962609
SSR RSI Smoothed,2023-12-22,58.44610414770806
SSR RSI Smoothed,2023-12-23,58.30664162437226
SSR RSI Smoothed,2023-12-24,58.04397933493682
SSR RSI Smoothed,2023-12-25,57.79858557759166
SSR RSI Smoothed,2023-12-26,57.390918472636784
SSR RSI Smoothed,2023-12-27,57.12571940066471
SSR RSI Smoothed,2023-12-28,56.74217550343196
SSR RSI Smoothed,2023-12-29,56.27348590498343
SSR RSI Smoothed,2023-12-30,55.84297605437912
SSR RSI Smoothed,2023-12-31,55.41843649397778
SSR RSI Smoothed,2024-01-01,55.29649955486648
SSR RSI Smoothed,2024-01-02,55.27724792263808
SSR RSI Smoothed,2024-01-03,54.9452026261975
SSR RSI Smoothed,2024-01-04,54.70625517260281
SSR RSI Smoothed,2024-01-05,54.44041229195075
SSR RSI Smoothed,2024-01-06,54.140235147975005
SSR RSI Smoothed,2024-01-07,53.82860294818746
SSR RSI Smoothed,2024-01-08,53.93583386608254
SSR RSI Smoothed,2024-01-09,53.873820244319134
SSR RSI Smoothed,2024-01-10,53.882227842430254
SSR RSI Smoothed,2024-01-11,53.826412538470564
SSR RSI Smoothed,2024-01-12,53.37903923673909
SSR RSI Smoothed,2024-01-13,52.93954768240432
SSR RSI Smoothed,2024-01-14,52.43449839622209
SSR RSI Smoothed,2024-01-15,52.02234286424762
SSR RSI Smoothed,2024-01-16,51.704674341390856
SSR RSI Smoothed,2024-01-17,51.340481874805874
SSR RSI Smoothed,2024-01-18,50.87396437057117
SSR RSI Smoothed,2024-01-19,50.46936427729574
SSR RSI Smoothed,2024-01-20,50.07268707241345
SSR RSI Smoothed,2024-01-21,49.669888531001234
SSR RSI Smoothed,2024-01-22,49.11720586444111
SSR RSI Smoothed,2024-01-23,48.59985577952843
SSR RSI Smoothed,2024-01-24,48.148981843071645
SSR RSI Smoothed,2024-01-25,47.686444254283664
SSR RSI Smoothed,2024-01-26,47.542980467823945
SSR RSI Smoothed,2024-01-27,47.4341099935562
SSR RSI Smoothed,2024-01-28,47.30296033226528
SSR RSI Smoothed,2024-01-29,47.28895242557485
SSR RSI Smoothed,2024-01-30,47.22286874516539
SSR RSI Smoothed,2024-01-31,47.10322080896315
SSR RSI Smoothed,2024-02-01,47.051442933715734
SSR RSI Smoothed,2024-02-02,47.003873825278504
SSR RSI Smoothed,2024-02-03,46.91867050521889
SSR RSI Smoothed,2024-02-04,46.764717359764866
SSR RSI Smoothed,2024-02-05,46.614456210961244
SSR RSI Smoothed,2024-02-06,46.53930992243187
SSR RSI Smoothed,2024-02-07,46.66369109407558
SSR RSI Smoothed,2024-02-08,46.93487917956821
SSR RSI Smoothed,2024-02-09,47.41734392565342
SSR RSI Smoothed,2024-02-10,47.93970543899382
SSR RSI Smoothed,2024-02-11,48.48077498556011
SSR RSI Smoothed,2024-02-12,49.16809890589929
SSR RSI Smoothed,2024-02-13,49.74082937170446
SSR RSI Smoothed,2024-02-14,50.45686729807341
SSR RSI Smoothed,2024-02-15,51.140270499608185
SSR RSI Smoothed,2024-02-16,51.810409406135065
SSR RSI Smoothed,2024-02-17,52.32589652289302
SSR RSI Smoothed,2024-02-18,52.85877383602884
SSR RSI Smoothed,2024-02-19,53.269201837274494
SSR RSI Smoothed,2024-02-20,53.65501320363426
SSR RSI Smoothed,2024-02-21,53.872046055722684
SSR RSI Smoothed,2024-02-22,53.97206689635069
SSR RSI Smoothed,2024-02-23,53.87944779027971
SSR RSI Smoothed,2024-02-24,53.88834286116086
SSR RSI Smoothed,2024-02-25,53.9016317244951
SSR RSI Smoothed,2024-02-26,54.227213896052056
SSR RSI Smoothed,2024-02-27,54.733888900877815
SSR RSI Smoothed,2024-02-28,55.47831108691617
SSR RSI Smoothed,2024-02-29,56.01688529966727
SSR RSI Smoothed,2024-03-01,56.57622573056296
SSR RSI Smoothed,2024-03-02,57.02503113746126
SSR RSI Smoothed,2024-03-03,57.472628298275175
SSR RSI Smoothed,2024-03-04,58.09223574860623
SSR RSI Smoothed,2024-03-05,58.23503340153169
SSR RSI Smoothed,2024-03-06,58.45743314646536
SSR RSI Smoothed,2024-03-07,58.70200147276393
SSR RSI Smoothed,2024-03-08,58.948006052618425
SSR RSI Smoothed,2024-03-09,59.06914845006566
SSR RSI Smoothed,2024-03-10,59.187496862780144
SSR RSI Smoothed,2024-03-11,59.450281566868746
SSR RSI Smoothed,2024-03-12,59.60212799074814
SSR RSI Smoothed,2024-03-13,59.8087690227043
SSR RSI Smoothed,2024-03-14,59.83638847151424
SSR RSI Smoothed,2024-03-15,59.664810275162544
SSR RSI Smoothed,2024-03-16,59.223147988568485
SSR RSI Smoothed,2024-03-17,58.960642069587706
SSR RSI Smoothed,2024-03-18,58.65047012434062
SSR RSI Smoothed,2024-03-19,58.042630373421666
SSR RSI Smoothed,2024-03-20,57.7568144308287
SSR RSI Smoothed,2024-03-21,57.36187370886747
SSR RSI Smoothed,2024-03-22,56.89269580428546
SSR RSI Smoothed,2024-03-23,56.470893901554305
SSR RSI Smoothed,2024-03-24,56.19854788004539
SSR RSI Smoothed,2024-03-25,56.046481353416134
SSR RSI Smoothed,2024-03-26,55.88776685389325
SSR RSI Smoothed,2024-03-27,55.69207441519246
SSR RSI Smoothed,2024-03-28,55.56072167359293
SSR RSI Smoothed,2024-03-29,55.366209376835855
SSR RSI Smoothed,2024-03-30,55.14866341815498
SSR RSI Smoothed,2024-03-31,55.01141458574226
SSR RSI Smoothed,2024-04-01,54.78347921133775
SSR RSI Smoothed,2024-04-02,54.32876341400614
SSR RSI Smoothed,2024-04-03,53.88429885271657
SSR RSI Smoothed,2024-04-04,53.583474418791646
SSR RSI Smoothed,2024-04-05,53.237036789077706
SSR RSI Smoothed,2024-04-06,52.96279573137814
SSR RSI Smoothed,2024-04-07,52.69651515821194
SSR RSI Smoothed,2024-04-08,52.58398260646605
